image,before_psnr,after_psnr,before_ssim,after_ssim,before_uciqe,after_uciqe,before_uiqm,after_uiqm
918_img_.png,23.415850947186176,16.902578521708953,0.8876106,0.70706564,3.4507537,3.4478292,1.0312566773164569,0.9733049644866344
919_img_.png,20.65472198724367,18.89800860770794,0.9134314,0.83216786,6.212941,6.187403,0.5835039071065499,0.7360757761151847
91_img_.png,15.078119038036773,15.962501917005746,0.6434003,0.7900962,3.3431857,3.296602,0.7232176983034925,0.712102991971556
920_img_.png,27.54418042613885,19.412584811787458,0.9186029,0.8085494,5.2853956,5.2827215,0.5981512040559498,0.800441146157564
921_img_.png,21.817038043703505,19.137042389031752,0.92412835,0.8114771,5.424937,5.4038644,0.6467593111902679,0.7786438614727578
922_img_.png,16.874238339699588,16.098462150906574,0.8360074,0.817342,6.1459513,6.1654677,0.3493661379407274,0.4221285095885522
923_img_.png,19.749969628550257,17.291759460378987,0.8834903,0.7560002,4.2697306,4.231151,1.0271976102811582,1.0598199084710935
924_img_.png,13.45567089288425,13.798560931157041,0.7503906,0.7255288,8.534242,8.488583,0.7458614094761987,0.9139546947286373
925_img_.png,24.714688571137646,22.60015424988195,0.94193965,0.9251054,7.8886843,7.7505007,0.8929862465602908,0.9330276182194843
926_img_.png,22.34099348604831,24.212676661698048,0.823476,0.9207695,10.552654,10.275947,0.7156832167430495,0.8428030010714269
927_img_.png,16.27610524870837,22.577780126926573,0.6753194,0.9435877,5.0576305,5.032421,0.6454827560063583,0.8221895785139649
928_img_.png,19.924675949663058,26.210277907200332,0.7975785,0.9430441,8.8187475,8.653718,0.6154880339742285,0.74501188538809
929_img_.png,20.11776415854236,23.896571810386618,0.83176595,0.9537218,10.971894,10.881468,0.7965509418512542,0.8799042990137494
92_img_.png,15.003912018831493,16.202203206360267,0.68156415,0.8332951,4.0635066,4.1076217,0.46055566784473073,0.6711945520731966
94_img_.png,42.78302658628401,21.604422123547305,0.99929833,0.75009805,10.4716625,10.091876,0.5674475764908756,0.7157854431476277
9547.png,17.00444195284166,15.669315174256225,0.8998849,0.82126683,6.6800427,6.6152477,1.0068909934784065,1.0080400664663387
9554.png,17.563677768458064,20.126925827615267,0.8061948,0.9218448,4.885758,4.921272,0.7114918604204239,0.8442221166207077
9557.png,15.940710836412368,16.95732593065239,0.66345996,0.8615677,3.3733058,3.4234345,0.4545248708534054,0.5789569106610694
9567.png,18.846240491144247,16.51196943323385,0.87751037,0.7976201,3.1647906,3.1481488,0.47850805601562546,0.5749479448266409
95_img_.png,16.312018130366038,16.573999682190504,0.6782209,0.84102154,3.1487963,3.1828117,0.4799260024931203,0.6974195011329313
96_img_.png,18.781577070269083,15.813273496196228,0.88438725,0.83471537,3.3541746,3.3528776,0.8061995089081812,0.9357908199626696
97_img_.png,13.480125457611438,16.99986136576285,0.4890529,0.8205433,2.5461028,2.6057546,0.31199561449339497,0.5418450784150041
9896.png,16.372930446397852,20.420956926064928,0.80386806,0.8917238,12.990643,13.016712,0.5448201336811697,0.6561651783727027
98_img_.png,17.029873519104356,16.483980439540975,0.8587005,0.8616131,4.601245,4.6548896,0.48202798001143043,0.5860378903534854
9900.png,16.858038457301873,19.88450244208982,0.6464214,0.9025199,7.6942024,7.7067995,0.3213606369010803,0.5359935830949453
9907.png,17.4733541071462,21.03015216501089,0.7147636,0.9345761,10.778351,10.770675,0.46916959420517074,0.6206988945735287
9947.png,15.30225293965389,20.146600117699265,0.71271986,0.94654304,8.580759,8.640311,0.5437809802029725,0.7263163106417887
99_img_.png,18.02946176016543,17.081098453368124,0.92037255,0.82195693,4.17869,4.183613,0.8309681142875922,0.8674633995811748
9_img_.png,17.523569136897482,17.729920062238254,0.676717,0.73216885,3.5701802,3.511846,0.41333282886968425,0.6746084425091595
